siteid, sensorid, timestamp, value
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:00:00'}",42
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:00:00'}",39
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:00:00'}",40
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:00:00'}",74
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",89
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",40
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",30
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",25
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",#ERROR#
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",28
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",42
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",40
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",37
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",55
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",40
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",88
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",56
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",#NA#
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:15:00'}",49
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",68
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",199
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",2
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",35
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",40
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",#ERROR#
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",5
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",40
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",4
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",17
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",40
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",55
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",#NA#
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",40
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:30:00'}",62
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",94
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",41
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",#ERROR#
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",88
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",41
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",80
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",11
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",41
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",#ERROR#
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",20
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",41
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",15
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",66
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",41
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'20:45:00'}",44
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",94
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",41
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",95
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",98
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",41
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",98
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",14
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",41
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",65
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",62
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",41
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",197
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",37
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",41
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:00:00'}",42
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",14
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",41
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",24
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",37
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",41
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",71
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",39
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",41
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",35
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",16
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",41
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",48
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",84
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",41
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:15:00'}",4
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",60
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",41
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",24
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",6
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",41
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",27
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",33
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",41
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",44
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",42
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",41
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",77
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",60
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",41
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:30:00'}",47
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",24
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",41
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",44
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",76
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",41
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",57
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",5
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",41
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",73
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",27
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",41
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",55
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",81
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",41
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'21:45:00'}",-75
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",58
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",42
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",82
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",#NA#
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",42
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",21
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",185
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",42
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",29
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",99
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",42
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",64
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",47
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",42
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:00:00'}",42
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",19
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",42
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",66
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",72
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",42
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",3
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",19
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",42
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",88
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",44
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",42
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",0
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",34
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",42
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:15:00'}",27
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",20
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",42
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",6
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",178
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",42
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",36
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",36
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",42
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",0
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",68
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",42
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",95
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",9
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",42
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:30:00'}",35
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",64
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",42
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",6
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",62
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",42
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",47
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",17
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",#NA#
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",62
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",77
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",42
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",30
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",18
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",42
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'22:45:00'}",26
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",100
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",42
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",11
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",66
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",42
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",80
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",17
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",42
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",13
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",58
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",42
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",29
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",-36
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",42
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:00:00'}",37
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",71
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",43
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",54
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",#ERROR#
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",43
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",100
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",36
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",43
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",44
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",39
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",43
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",63
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",46
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",43
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:15:00'}",6
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",34
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",43
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",2
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",18
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",43
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",44
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",#ERROR#
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",#ERROR#
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",33
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",41
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",43
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",5
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",53
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",43
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:30:00'}",34
1,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",53
1,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",43
1,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",93
2,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",#ERROR#
2,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",43
2,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",-59
3,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",70
3,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",43
3,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",26
4,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",177
4,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",43
4,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",75
5,1,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",45
5,2,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",43
5,3,"{'Day':02,'Month':'Sep','Year':2018,'Time':'23:45:00'}",79
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",-3
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",43
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",80
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",90
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",43
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",7
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",35
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",43
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",76
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",93
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",#ERROR#
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",26
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",69
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",43
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:00:00'}",#NA#
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",53
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",43
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",47
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",#NA#
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",43
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",29
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",85
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",43
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",22
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",72
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",43
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",44
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",57
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",43
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:15:00'}",21
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",#NA#
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",44
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",36
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",57
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",44
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",76
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",61
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",44
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",61
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",#INFO#
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",44
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",61
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",45
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",44
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:30:00'}",27
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",45
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",44
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",14
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",14
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",44
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",80
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",87
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",44
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",59
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",#ERROR#
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",44
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",71
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",#ERROR#
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",44
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'00:45:00'}",6
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",31
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",44
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",8
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",20
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",44
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",92
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",#ERROR#
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",44
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",12
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",95
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",44
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",#NA#
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",33
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",44
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:00:00'}",91
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",22
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",44
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",19
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",66
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",44
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",67
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",17
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",44
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",62
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",1
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",44
4,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",83
5,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",19
5,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",44
5,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:15:00'}",35
1,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",27
1,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",44
1,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",92
2,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",58
2,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",44
2,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",50
3,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",31
3,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",#NA#
3,3,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",74
4,1,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",20
4,2,"{'Day':03,'Month':'Sep','Year':2018,'Time':'01:30:00'}",44
